Observation id	A2D							
1685.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1686.401	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1687.401	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1688.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1688.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1688.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1690.657	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1691.160	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1693.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1693.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1710.903	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lateral Side Display	Aggressive		POINT
1713.908	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1713.908	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1721.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1721.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1723.901	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1737.908	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1738.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1739.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1744.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1761.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1763.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Quiver	Reproductive		POINT
1772.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1783.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1784.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1812.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1812.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1825.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1828.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1828.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1829.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1829.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1830.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1831.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1833.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1835.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1838.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1839.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0		Foraging	Other		POINT
1839.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1842.408	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1844.153	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1845.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1848.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1848.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1849.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1851.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1851.413	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1851.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
1856.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1858.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1861.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1862.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1863.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1864.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1865.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
1865.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1866.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1867.157	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1867.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1868.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1872.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1874.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1875.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1877.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1882.152	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1886.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1887.660	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1889.912	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1890.908	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1890.908	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1890.908	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1892.408	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1897.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1898.910	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1899.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1900.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0		Foraging	Other		POINT
1901.907	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0		Foraging	Other		POINT
1902.652	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1905.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1907.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1907.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1908.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1911.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1917.404	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1918.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1918.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1919.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1920.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1926.158	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1927.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1927.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1927.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
1931.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1933.656	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1951.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
1957.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1968.909	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1969.908	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1970.652	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1973.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1974.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
1978.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1979.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Pot Dig	Reproductive		POINT
1981.654	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1986.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
1987.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Entry/Exit Pot	Reproductive		POINT
1988.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
1988.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
1999.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
2008.655	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2009.657	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
2009.657	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
2015.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2016.404	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
2017.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Quiver	Reproductive		POINT
2018.408	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2019.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Entry/Exit Pot	Reproductive		POINT
2020.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
2021.153	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
2025.906	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0		Foraging	Other		POINT
2028.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Lead	Reproductive		POINT
2030.658	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
2031.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
2034.154	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
2036.156	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
2039.404	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Dig Substrate	Reproductive		POINT
2040.160	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Foraging	Other		POINT
2042.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
2042.407	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Fleeing Male	Subordinate		POINT
2060.905	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Fleeing Female	Subordinate		POINT
2061.912	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
2070.152	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
2078.406	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2079.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2080.152	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2080.657	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Dig Substrate	Reproductive		POINT
2080.657	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2084.402	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2085.151	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2085.653	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2090.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2091.403	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2092.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2094.155	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Subordinate	Foraging	Other		POINT
2098.405	C:/Users/Kimberly/Desktop/Video Stitching/A2D/A2D Stitched.mp4	2126.290	30.0	Dominant	Chase	Aggressive		POINT
